filename  label
5\01957_00001.png  5
5\01957_00002.png  5
5\01959_00000.png  5
5\01959_00001.png  5
5\01959_00002.png  5
5\01994_00000.png  5
5\01994_00001.png  5
5\01994_00002.png  5
5\01995_00000.png  5
5\01995_00001.png  5
5\01995_00002.png  5
5\01996_00000.png  5
5\01996_00001.png  5
5\01996_00002.png  5
5\01998_00000.png  5
5\01998_00001.png  5
5\01998_00002.png  5
5\02002_00000.png  5
5\02002_00001.png  5
5\02002_00002.png  5
5\02020_00000.png  5
5\02020_00001.png  5
5\02020_00002.png  5
5\02023_00000.png  5
5\02023_00001.png  5
5\02023_00002.png  5
5\02025_00000.png  5
5\02025_00001.png  5
5\02025_00002.png  5
5\02026_00000.png  5
5\02026_00001.png  5
5\02026_00002.png  5
5\02063_00000.png  5
5\02063_00001.png  5
5\02063_00002.png  5
5\02257_00000.png  5
5\02257_00001.png  5
5\02257_00002.png  5
5\02258_00000.png  5
5\02258_00001.png  5
5\02258_00002.png  5
5\02282_00000.png  5
5\02282_00001.png  5
5\02282_00002.png  5
5\02291_00000.png  5
5\02291_00001.png  5
5\02291_00002.png  5
5\02463_00000.png  5
5\02463_00001.png  5
5\02463_00002.png  5
6\00006_00000.png  6
6\00006_00001.png  6
6\00006_00002.png  6
6\00015_00000.png  6
6\00015_00001.png  6
6\00015_00002.png  6
6\00056_00000.png  6
6\00056_00001.png  6
6\00056_00002.png  6
6\00058_00000.png  6
6\00058_00001.png  6
6\00058_00002.png  6
6\00072_00000.png  6
6\00072_00001.png  6
6\00095_00000.png  6
6\00095_00001.png  6
6\00095_00002.png  6
6\00096_00000.png  6
6\00096_00001.png  6
6\00096_00002.png  6
6\00114_00000.png  6
6\00114_00001.png  6
6\00114_00002.png  6
6\00126_00000.png  6
6\00126_00001.png  6
6\00126_00002.png  6
6\00133_00000.png  6
6\00133_00001.png  6
6\00133_00002.png  6
6\00146_00000.png  6
6\00146_00001.png  6
6\00146_00002.png  6
6\00149_00000.png  6
6\00149_00001.png  6
6\00149_00002.png  6
6\00170_00000.png  6
6\00170_00001.png  6
6\00170_00002.png  6
6\00459_00000.png  6
6\00459_00001.png  6
6\00459_00002.png  6
6\00610_00000.png  6
6\00610_00001.png  6
6\00610_00002.png  6
6\00729_00000.png  6
6\00729_00001.png  6
6\00729_00002.png  6
6\00805_00000.png  6
6\00805_00001.png  6
6\00805_00002.png  6
6\00841_00000.png  6
6\00841_00001.png  6
6\00841_00002.png  6
6\01317_00000.png  6
6\01317_00001.png  6
6\01317_00002.png  6
6\01344_00000.png  6
6\01344_00001.png  6
6\01344_00002.png  6
6\01349_00000.png  6
6\01349_00001.png  6
6\01349_00002.png  6
6\01355_00000.png  6
6\01355_00001.png  6
6\01355_00002.png  6
6\01368_00000.png  6
6\01368_00001.png  6
6\01368_00002.png  6
6\01377_00000.png  6
6\01377_00001.png  6
6\01459_00000.png  6
6\01459_00001.png  6
6\01513_00000.png  6
6\01513_00001.png  6
6\01513_00002.png  6
6\01571_00000.png  6
6\01571_00001.png  6
6\01571_00002.png  6
6\01579_00000.png  6
6\01579_00001.png  6
6\01579_00002.png  6
6\01604_00000.png  6
6\01604_00001.png  6
6\01604_00002.png  6
6\01720_00000.png  6
6\01720_00001.png  6
6\01720_00002.png  6
6\01749_00000.png  6
6\01749_00001.png  6
6\01749_00002.png  6
6\01829_00000.png  6
6\01829_00001.png  6
6\01829_00002.png  6
6\01874_00000.png  6
6\01874_00001.png  6
6\01874_00002.png  6
6\01876_00000.png  6
6\01876_00001.png  6
6\01876_00002.png  6
6\01891_00000.png  6
6\01891_00001.png  6
6\01891_00002.png  6
6\01895_00000.png  6
6\01895_00001.png  6
6\01895_00002.png  6
6\01906_00000.png  6
6\01906_00001.png  6
6\01906_00002.png  6
6\01928_00000.png  6
6\01928_00001.png  6
6\01928_00002.png  6
6\01936_00000.png  6
6\01936_00001.png  6
6\01936_00002.png  6
6\01962_00000.png  6
6\01962_00001.png  6
6\01962_00002.png  6
7\01811_00000.png  7
7\01811_00001.png  7
7\01811_00002.png  7
7\01832_00000.png  7
7\01832_00001.png  7
7\01832_00002.png  7
7\01868_00000.png  7
7\01868_00001.png  7
7\01868_00002.png  7
7\01920_00000.png  7
7\01920_00001.png  7
7\01920_00002.png  7
7\01951_00000.png  7
7\01951_00001.png  7
7\01951_00002.png  7
7\01992_00000.png  7
7\01992_00001.png  7
7\01992_00002.png  7
7\02042_00000.png  7
7\02042_00001.png  7
7\02042_00002.png  7
7\02271_00000.png  7
7\02271_00001.png  7
7\02271_00002.png  7
7\02275_00000.png  7
7\02275_00001.png  7
7\02275_00002.png  7
7\02281_00000.png  7
7\02281_00001.png  7
7\02281_00002.png  7
7\02380_00000.png  7
7\02380_00001.png  7
7\02380_00002.png  7
7\02431_00000.png  7
7\02431_00001.png  7
7\02431_00002.png  7
7\02465_00000.png  7
7\02465_00001.png  7
7\02465_00002.png  7
7\02473_00000.png  7
7\02473_00001.png  7
7\02473_00002.png  7
7\02513_00000.png  7
7\02513_00001.png  7
7\02513_00002.png  7
8\00777_00000.png  8
8\00777_00001.png  8
8\00777_00002.png  8
8\01358_00000.png  8
8\01358_00001.png  8
8\01358_00002.png  8
8\01366_00000.png  8
8\01366_00001.png  8
8\01366_00002.png  8
8\01372_00000.png  8
8\01372_00001.png  8
8\01372_00002.png  8
8\01375_00000.png  8
8\01375_00001.png  8
8\01399_00000.png  8
8\01399_00001.png  8
8\01399_00002.png  8
8\01456_00000.png  8
8\01456_00001.png  8
8\01456_00002.png  8
8\01670_00000.png  8
8\01670_00001.png  8
8\01670_00002.png  8
8\01675_00000.png  8
8\01675_00001.png  8
8\01675_00002.png  8
8\01678_00000.png  8
8\01678_00001.png  8
8\01678_00002.png  8
8\01690_00000.png  8
8\01690_00001.png  8
8\01690_00002.png  8
8\01708_00000.png  8
8\01708_00001.png  8
8\01708_00002.png  8
8\01726_00000.png  8
8\01726_00001.png  8
8\01726_00002.png  8
8\01806_00000.png  8
8\01806_00001.png  8
8\01806_00002.png  8
8\01896_00000.png  8
8\01896_00001.png  8
8\01896_00002.png  8
8\01897_00000.png  8
8\01897_00001.png  8
8\01897_00002.png  8
8\01901_00000.png  8
8\01901_00001.png  8
8\01901_00002.png  8
8\01904_00000.png  8
8\01904_00001.png  8
8\01904_00002.png  8
8\02031_00000.png  8
8\02031_00001.png  8
8\02031_00002.png  8
8\02037_00000.png  8
8\02037_00001.png  8
8\02037_00002.png  8
8\02049_00000.png  8
8\02049_00001.png  8
8\02049_00002.png  8
8\02201_00000.png  8
8\02201_00001.png  8
8\02201_00002.png  8
8\02217_00000.png  8
8\02217_00001.png  8
8\02217_00002.png  8
8\02228_00000.png  8
8\02228_00001.png  8
8\02228_00002.png  8
8\02235_00000.png  8
8\02235_00001.png  8
8\02235_00002.png  8
8\02523_00000.png  8
8\02523_00001.png  8
8\02523_00002.png  8
8\02532_00000.png  8
8\02532_00001.png  8
8\02532_00002.png  8
8\02533_00000.png  8
8\02533_00001.png  8
8\02533_00002.png  8
8\02555_00000.png  8
8\02555_00001.png  8
8\02555_00002.png  8
8\02651_00000.png  8
8\02651_00001.png  8
8\02651_00002.png  8
9\01174_00000.png  9
9\01174_00001.png  9
9\01174_00002.png  9
9\01175_00000.png  9
9\01175_00001.png  9
9\01175_00002.png  9
9\01176_00000.png  9
9\01176_00001.png  9
9\01176_00002.png  9
9\01181_00000.png  9
9\01181_00001.png  9
9\01181_00002.png  9
9\01183_00000.png  9
9\01183_00001.png  9
9\01183_00002.png  9
9\01184_00000.png  9
9\01184_00001.png  9
9\01184_00002.png  9
9\01367_00000.png  9
9\01367_00001.png  9
9\01367_00002.png  9
9\02497_00000.png  9
9\02497_00001.png  9
9\02497_00002.png  9
